frame_path,label,split,dataset
outputs\frames\rlvs\train\violence\V_959\V_959_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_471\V_471_f00000.jpg,1,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal388\Normal388_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos564_x264_1460.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_955\NV_955_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\Assault\Assault014_x264_720.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_106020.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_611\V_611_f00003.jpg,1,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal315\Normal315_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting015_x264_6460.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting045_x264_2150.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence859\Violence859_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00048.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_159\NV_159_f00004.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence395\Violence395_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_884\NV_884_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting050_x264_13430.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_41090.png,0,train,ucf
outputs\frames\scvd\train\nonviolence\Normal511\Normal511_f00000.jpg,0,train,scvd
outputs\frames\rlvs\train\violence\V_687\V_687_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse046_x264_580.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_133\NV_133_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_748\V_748_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_80\V_80_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_15130.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_518\V_518_f00001.jpg,1,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal385\Normal385_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos633_x264_250420.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_234\NV_234_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_25\V_25_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting010_x264_3600.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence201\Violence201_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos563_x264_52480.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos473_x264_62310.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_55460.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse014_x264_830.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos030_x264_2580.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos556_x264_19720.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_835\V_835_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_44580.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse013_x264_1230.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal499\Normal499_f00000.jpg,0,train,scvd
outputs\frames\rlvs\train\violence\V_804\V_804_f00000.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence231\Violence231_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos510_x264_16920.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_254390.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_149\V_149_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting025_x264_380.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_987\NV_987_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting021_x264_2180.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_29410.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_532\NV_532_f00003.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Weaponized312\Weaponized312_f00000.jpg,1,train,scvd
outputs\frames\scvd\train\violence\Weaponized417\Weaponized417_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Assault\Assault004_x264_1460.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos138_x264_42050.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_847\V_847_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_454\NV_454_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos694_x264_21730.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos397_x264_13620.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos537_x264_990.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_358\NV_358_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_398\V_398_f00066.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_234\V_234_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos532_x264_23740.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_732\V_732_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_722\NV_722_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_992\NV_992_f00071.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos449_x264_18750.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_337\NV_337_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting044_x264_1510.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_966\NV_966_f00002.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence441\Violence441_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos860_x264_550.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_953\NV_953_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_370\V_370_f00005.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_211\V_211_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting015_x264_2860.png,1,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse004_x264_11050.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos683_x264_5550.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos530_x264_31050.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault013_x264_1060.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos865_x264_1080.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_262\V_262_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_606\V_606_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse042_x264_17340.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence525\Violence525_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_237\NV_237_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_205810.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos464_x264_4910.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos557_x264_10370.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos547_x264_52530.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_271\V_271_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_802\NV_802_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos288_x264_860.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_8\NV_8_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse004_x264_1890.png,1,train,ucf
outputs\frames\scvd\train\violence\Weaponized191\Weaponized191_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_514\NV_514_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_32\NV_32_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos563_x264_3550.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault015_x264_550.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_727\V_727_f00002.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_172\NV_172_f00004.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos551_x264_14330.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse047_x264_1010.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting046_x264_1690.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_285\NV_285_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos536_x264_13520.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_889\NV_889_f00004.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_434\V_434_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_194\NV_194_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_527\NV_527_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_455\NV_455_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos425_x264_60870.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_989\NV_989_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_674\V_674_f00001.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Weaponized728\Weaponized728_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_786\NV_786_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos691_x264_6060.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_130\V_130_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos375_x264_1780.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_451\NV_451_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_426\NV_426_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_186\NV_186_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\Assault\Assault033_x264_690.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos688_x264_1070.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_687\NV_687_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse035_x264_1530.png,1,train,ucf
outputs\frames\scvd\train\violence\Violence897\Violence897_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos472_x264_44390.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_264\NV_264_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos494_x264_11950.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_85\V_85_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting046_x264_1320.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_59\V_59_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_150250.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_129\NV_129_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_699\V_699_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos795_x264_7170.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_214\NV_214_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_842\NV_842_f00005.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_651\V_651_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_706\NV_706_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_704\NV_704_f00000.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_410\V_410_f00002.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_996\V_996_f00003.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_170\NV_170_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting017_x264_1740.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_901\V_901_f00001.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence811\Violence811_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Fighting\Fighting004_x264_10980.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_767\V_767_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_645\V_645_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse006_x264_2010.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_930\V_930_f00006.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault003_x264_2130.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos481_x264_1390.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_789\V_789_f00094.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_151\V_151_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos462_x264_2010.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_671\V_671_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting029_x264_590.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_689\V_689_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos266_x264_14580.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_948\NV_948_f00004.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Violence656\Violence656_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_348\NV_348_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_260\V_260_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos544_x264_13960.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_64\NV_64_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_96\NV_96_f00002.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting051_x264_4560.png,1,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting023_x264_150.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_398\V_398_f00046.jpg,1,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal056\Normal056_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos541_x264_78190.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_730870.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_755\V_755_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_329\NV_329_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos449_x264_99260.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting027_x264_2440.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos946_x264_20650.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_421670.png,0,train,ucf
outputs\frames\scvd\train\violence\Weaponized183\Weaponized183_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_239\V_239_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_809\NV_809_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos691_x264_9810.png,0,train,ucf
outputs\frames\scvd\train\violence\Violence207\Violence207_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos769_x264_13090.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_735\V_735_f00004.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_188\V_188_f00001.jpg,1,train,rlvs
datasets\ucf_crime\Train\Assault\Assault027_x264_2470.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_6820.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_726\V_726_f00004.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Violence960\Violence960_f00000.jpg,1,train,scvd
outputs\frames\scvd\train\violence\Weaponized335\Weaponized335_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\violence\V_789\V_789_f00224.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_768\V_768_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos563_x264_78740.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse039_x264_3310.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos183_x264_830.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_495\V_495_f00001.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_177\NV_177_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos948_x264_3270.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_730\NV_730_f00005.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos307_x264_601380.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_779\V_779_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos713_x264_12750.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_904\NV_904_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_380\V_380_f00005.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_245\V_245_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos288_x264_1920.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse024_x264_660.png,1,train,ucf
datasets\ucf_crime\Train\Assault\Assault025_x264_450.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos556_x264_8700.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_398\V_398_f00088.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos450_x264_77950.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_835\NV_835_f00002.jpg,0,train,rlvs
outputs\frames\scvd\train\nonviolence\Normal656\Normal656_f00000.jpg,0,train,scvd
outputs\frames\scvd\train\nonviolence\Normal312\Normal312_f00000.jpg,0,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos530_x264_81510.png,0,train,ucf
datasets\ucf_crime\Train\Assault\Assault028_x264_1430.png,1,train,ucf
outputs\frames\scvd\train\nonviolence\Normal311\Normal311_f00000.jpg,0,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_247\NV_247_f00002.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_350\V_350_f00000.jpg,1,train,rlvs
outputs\frames\rlvs\train\violence\V_597\V_597_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse021_x264_360.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_13\V_13_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting015_x264_9890.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_602150.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos496_x264_42020.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_453\V_453_f00002.jpg,1,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting004_x264_10430.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_524660.png,0,train,ucf
datasets\ucf_crime\Train\Fighting\Fighting041_x264_15910.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_669\V_669_f00002.jpg,1,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_759\NV_759_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\Fighting\Fighting011_x264_210.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos826_x264_850.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos492_x264_14180.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse044_x264_390.png,1,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_143\NV_143_f00003.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos471_x264_70290.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_540\NV_540_f00002.jpg,0,train,rlvs
outputs\frames\scvd\train\violence\Weaponized759\Weaponized759_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos947_x264_31030.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos521_x264_36790.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_901\NV_901_f00000.jpg,0,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse019_x264_2860.png,1,train,ucf
outputs\frames\rlvs\train\violence\V_583\V_583_f00000.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos145_x264_340.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos471_x264_168140.png,0,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos308_x264_378680.png,0,train,ucf
datasets\ucf_crime\Train\Abuse\Abuse036_x264_220.png,1,train,ucf
outputs\frames\scvd\train\violence\Weaponized425\Weaponized425_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\NormalVideos\Normal_Videos331_x264_70340.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_189\V_189_f00003.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Weaponized144\Weaponized144_f00000.jpg,1,train,scvd
outputs\frames\rlvs\train\nonviolence\NV_141\NV_141_f00001.jpg,0,train,rlvs
outputs\frames\rlvs\train\nonviolence\NV_245\NV_245_f00001.jpg,0,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos458_x264_5750.png,0,train,ucf
outputs\frames\rlvs\train\nonviolence\NV_179\NV_179_f00003.jpg,0,train,rlvs
outputs\frames\rlvs\train\violence\V_190\V_190_f00006.jpg,1,train,rlvs
outputs\frames\scvd\train\violence\Weaponized654\Weaponized654_f00000.jpg,1,train,scvd
datasets\ucf_crime\Train\Assault\Assault044_x264_140.png,1,train,ucf
datasets\ucf_crime\Train\Assault\Assault008_x264_1810.png,1,train,ucf
datasets\ucf_crime\Train\NormalVideos\Normal_Videos311_x264_760.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_985\V_985_f00003.jpg,1,train,rlvs
datasets\ucf_crime\Train\NormalVideos\Normal_Videos633_x264_254190.png,0,train,ucf
outputs\frames\rlvs\train\violence\V_68\V_68_f00004.jpg,1,train,rlvs
datasets\ucf_crime\Train\Abuse\Abuse042_x264_25440.png,1,train,ucf
